category,name,rating,year,url
Gizem,Are You Human Too, 9.2,2018,https://asyafanatiklerim.com/dizi/are-you-human-too/
Gizem,Forgotten, 9.3,"<span class=""flag"" style=""background-image: url(https://asyafanatiklerim.com/wp-content/themes/Dootv441/assets/img/flags/tr.png)"">",https://asyafanatiklerim.com/film/forgotten/
Gizem,Signal, 8.8,2016,https://asyafanatiklerim.com/dizi/signal/
Gizem,Come and Hug Me, 9.1,2018,https://asyafanatiklerim.com/dizi/come-and-hug-me/
Gizem,After My Death, 8,"<span class=""flag"" style=""background-image: url(https://asyafanatiklerim.com/wp-content/themes/Dootv441/assets/img/flags/tr.png)"">",https://asyafanatiklerim.com/film/after-my-death-izle/
Gizem,Kill It, 9.3,2019,https://asyafanatiklerim.com/dizi/kill-it/
Gizem,Possessed, 6.5,2019,https://asyafanatiklerim.com/dizi/possessed-tr/
Gizem,He is Psychometric, 9.4,2019,https://asyafanatiklerim.com/dizi/he-is-psychometric/
Gizem,The Guest, 8.4,2018,https://asyafanatiklerim.com/dizi/the-guest/
Komedi,Not Others, 8.4,2023,https://asyafanatiklerim.com/dizi/not-others/
Komedi,Heartbeat, 8.9,2023,https://asyafanatiklerim.com/dizi/heartbeat/
Komedi,King the Land, 9.1,2023,https://asyafanatiklerim.com/dizi/king-the-land/
Komedi,See You in My 19th Life, 9,2023,https://asyafanatiklerim.com/dizi/see-you-in-my-19th-life/
Komedi,The Good Bad Mother, 9.6,2023,https://asyafanatiklerim.com/dizi/the-good-bad-mother/
Komedi,Family: The Unbreakable Bond, 8.9,2023,https://asyafanatiklerim.com/dizi/family-the-unbreakable-bond/
Komedi,Stealer: The Treasure Keeper, 9,2023,https://asyafanatiklerim.com/dizi/stealer-the-treasure-keeper/
Komedi,Bo Ra! Deborah, 9.1,2023,https://asyafanatiklerim.com/dizi/bo-ra-deborah/
Komedi,Duty After School, 9,2023,https://asyafanatiklerim.com/dizi/duty-after-school/
Komedi,Delivery Man, 8.4,2023,https://asyafanatiklerim.com/dizi/delivery-man/
Komedi,Cheer Up 2022, 8.8,2022,https://asyafanatiklerim.com/dizi/cheer-up-2022/
Komedi,Love to Hate You, 9,2023,https://asyafanatiklerim.com/dizi/love-to-hate-you/
Komedi,The Heavenly Idol, 8.9,2023,https://asyafanatiklerim.com/dizi/the-heavenly-idol/
Komedi,Can We Be Strangers, 8.3,2023,https://asyafanatiklerim.com/dizi/can-we-be-strangers-news/
Komedi,Dirty Laundry, 6.6,2022,https://asyafanatiklerim.com/dizi/dirty-laundry/
Komedi,Crash Course in Romance, 9,2023,https://asyafanatiklerim.com/dizi/crash-course-in-romance/
Komedi,Brain Cooperation, 9,2023,https://asyafanatiklerim.com/dizi/brain-cooperation/
Komedi,Red Balloon, 8.6,2022,https://asyafanatiklerim.com/dizi/red-balloon/
Komedi,"Work Later, Drink Now", 8,2021,https://asyafanatiklerim.com/dizi/work-later-drink-now/
Komedi,Unlock My Boss, 8.8,2022,https://asyafanatiklerim.com/dizi/unlock-my-boss/
Dram,Let Me Be Your Knight, 8.8,2021,https://asyafanatiklerim.com/dizi/let-me-be-your-knight-news/
Dram,Happiness, 9.5,2021,https://asyafanatiklerim.com/dizi/happiness/
Dram,Would You Like a Cup of Coffee?, 8.1,2021,https://asyafanatiklerim.com/dizi/would-you-like-a-cup-of-coffee/
Dram,Dr. Brain, 8.2,2021,https://asyafanatiklerim.com/dizi/dr-brain/
Dram,Inspector Koo, 8.1,2021,https://asyafanatiklerim.com/dizi/inspector-koo-v3/
Dram,Jirisan, 8.8,2021,https://asyafanatiklerim.com/dizi/jirisan-tr1/
Dram,More than Blue, 8.9,2021,https://asyafanatiklerim.com/dizi/more-than-blue/
Dram,Reflection of You, 7.9,2021,https://asyafanatiklerim.com/dizi/reflection-of-you-v2/
Dram,The King’s Affection, 8.9,2021,https://asyafanatiklerim.com/dizi/the-kings-affection/
Dram,Dali and Cocky Prince, 9.4,2021,https://asyafanatiklerim.com/dizi/dali-and-cocky-prince-v7/
Dram,Hometown, 8.1,2021,https://asyafanatiklerim.com/dizi/hometown/
Dram,Squid Game, 9.1,2021,https://asyafanatiklerim.com/dizi/squid-game/
Dram,The Veil, 9.3,2021,https://asyafanatiklerim.com/dizi/the-veil-tr1/
Dram,Yumi’s Cells, 9.1,2021,https://asyafanatiklerim.com/dizi/yumis-cells-tr/
Dram,High Class, 7.9,2021,https://asyafanatiklerim.com/dizi/high-class/
Dram,Lost, 8.8,2021,https://asyafanatiklerim.com/dizi/lost-tr/
Dram,You Raise Me Up, 8.3,2021,https://asyafanatiklerim.com/dizi/you-raise-me-up-v2/
Dram,Red Sky, 9.3,2021,https://asyafanatiklerim.com/dizi/red-sky-news/
Dram,D.P., 9,2021,https://asyafanatiklerim.com/dizi/d-p/
Dram,Check Out the Event, 8.1,2021,https://asyafanatiklerim.com/dizi/check-out-the-event/
Romantik,Oasis, 9,2023,https://asyafanatiklerim.com/dizi/oasis/
Romantik,Delivery Man, 8.4,2023,https://asyafanatiklerim.com/dizi/delivery-man/
Romantik,Jinny’s Kitchen, 8.8,2023,https://asyafanatiklerim.com/dizi/jinnys-kitchen/
Romantik,Call It Love, 9,2023,https://asyafanatiklerim.com/dizi/call-it-love-tr/
Romantik,Love to Hate You, 9,2023,https://asyafanatiklerim.com/dizi/love-to-hate-you/
Romantik,The Heavenly Idol, 8.9,2023,https://asyafanatiklerim.com/dizi/the-heavenly-idol/
Romantik,Our Blooming Youth, 9.2,2023,https://asyafanatiklerim.com/dizi/our-blooming-youth/
Romantik,Kokdu: Season of Deity, 8.7,2023,https://asyafanatiklerim.com/dizi/kokdu-season-of-deity/
Romantik,Dirty Laundry, 6.6,2022,https://asyafanatiklerim.com/dizi/dirty-laundry/
Romantik,Crash Course in Romance, 9,2023,https://asyafanatiklerim.com/dizi/crash-course-in-romance/
Romantik,The Interest of Love, 7.8,2022,https://asyafanatiklerim.com/dizi/the-interest-of-love/
Romantik,The Forbidden Marriage, 9.2,2022,https://asyafanatiklerim.com/dizi/the-forbidden-marriage-tr/
Romantik,Summer Strike, 9.1,2022,https://asyafanatiklerim.com/dizi/summer-strike/
Romantik,Reborn Rich, 8.6,2022,https://asyafanatiklerim.com/dizi/reborn-rich/
Romantik,Behind Every Star, 6.2,2022,https://asyafanatiklerim.com/dizi/behind-every-star/
Romantik,May I Help You, 9,2022,https://asyafanatiklerim.com/dizi/may-i-help-you/
Romantik,Silent, 8.4,2022,https://asyafanatiklerim.com/dizi/silent/
Romantik,Love Is for Suckers, 8.6,2022,https://asyafanatiklerim.com/dizi/love-is-for-suckers/
Romantik,Love in Contract, 8.5,2022,https://asyafanatiklerim.com/dizi/love-in-contract/
Romantik,Seasons of Blossom, 8.7,2022,https://asyafanatiklerim.com/dizi/seasons-of-blossom/
Fantastik,Go Back Couple, 8.5,2017,https://asyafanatiklerim.com/dizi/go-back-couple-tr/
Fantastik,Dream Knight, 8.6,2015,https://asyafanatiklerim.com/dizi/dream-knight/
Fantastik,Akuryo Byoto, 6.5,2013,https://asyafanatiklerim.com/dizi/akuryo-byoto/
Fantastik,Sketch, 7.8,2018,https://asyafanatiklerim.com/dizi/sketch-new/
Fantastik,Dr. Mo Clinic, 7.6,2015,https://asyafanatiklerim.com/dizi/dr-mo-clinic/
Fantastik,The Golden Eyes, 8.7,2019,https://asyafanatiklerim.com/dizi/the-golden-eyes/
Fantastik,Bong Soon a Cyborg In Love, 6.6,2016,https://asyafanatiklerim.com/dizi/bong-soon-a-cyborg-in-love/
Fantastik,Blood, 8.9,2015,https://asyafanatiklerim.com/dizi/blood/
Fantastik,About Time, 8.4,2018,https://asyafanatiklerim.com/dizi/about-time/
Fantastik,Mirror of the Witch, 7.8,2016,https://asyafanatiklerim.com/dizi/mirror-of-the-witch-v4/
Fantastik,Along with the Gods: The Last 49 Days, 9.4,"<span class=""flag"" style=""background-image: url(https://asyafanatiklerim.com/wp-content/themes/Dootv441/assets/img/flags/tr.png)"">",https://asyafanatiklerim.com/film/along-with-the-gods-the-last-49-days-nw/
Fantastik,Lets Fight Ghost, 8.9,2016,https://asyafanatiklerim.com/dizi/lets-fight-ghost/
Fantastik,Life on Mars, 9.1,2018,https://asyafanatiklerim.com/dizi/life-on-mars/
Fantastik,W – Two Worlds, 9.2,2016,https://asyafanatiklerim.com/dizi/w-two-worlds-v5/
Fantastik,Along with the Gods, 9.3,"<span class=""flag"" style=""background-image: url(https://asyafanatiklerim.com/wp-content/themes/Dootv441/assets/img/flags/tr.png)"">",https://asyafanatiklerim.com/film/along-with-the-gods-nw/
Fantastik,Bride Of The Water God, 8.9,2017,https://asyafanatiklerim.com/dizi/bride-of-the-water-god/
Fantastik,Signal, 8.8,2016,https://asyafanatiklerim.com/dizi/signal/
Fantastik,My Girlfriend is a Nine-Tailed Fox, 8.5,2010,https://asyafanatiklerim.com/dizi/my-girlfriend-is-a-nine-tailed-fox-nw/
Fantastik,Possessed, 6.5,2019,https://asyafanatiklerim.com/dizi/possessed-tr/
Fantastik,He is Psychometric, 9.4,2019,https://asyafanatiklerim.com/dizi/he-is-psychometric/
Gizem,Ghost Detective, 8.5,2018,https://asyafanatiklerim.com/dizi/ghost-detective/
Gizem,The Masters Sun, 9.2,2013,https://asyafanatiklerim.com/dizi/the-masters-sun/
Gizem,Devil Inspector, 8.1,2017,https://asyafanatiklerim.com/dizi/devil-inspector/
Gizem,Voice 2, 8.6,2017,https://asyafanatiklerim.com/dizi/voice-2/
Gizem,The Chase, 8.8,"<span class=""flag"" style=""background-image: url(https://asyafanatiklerim.com/wp-content/themes/Dootv441/assets/img/flags/tr.png)"">",https://asyafanatiklerim.com/film/the-chase-izle/
Gizem,Your Honor, 8,2018,https://asyafanatiklerim.com/dizi/your-honor/
Gizem,A Day, 9,"<span class=""flag"" style=""background-image: url(https://asyafanatiklerim.com/wp-content/themes/Dootv441/assets/img/flags/tr.png)"">",https://asyafanatiklerim.com/film/a-day/
Gizem,Burning, 8.3,"<span class=""flag"" style=""background-image: url(https://asyafanatiklerim.com/wp-content/themes/Dootv441/assets/img/flags/tr.png)"">",https://asyafanatiklerim.com/film/burning-izle/
Gizem,Let Me Introduce Her, 7.3,2018,https://asyafanatiklerim.com/dizi/let-me-introduce-her/
Gizem,Babel, 8,2019,https://asyafanatiklerim.com/dizi/babel/
Gizem,Children of a Lesser God, 8.1,2018,https://asyafanatiklerim.com/dizi/children-of-a-lesser-god/
Gizem,Less than Evil, 7.6,2018,https://asyafanatiklerim.com/dizi/less-than-evil-tr/
Gizem,Memories of the Alhambra, 9.1,2018,https://asyafanatiklerim.com/dizi/memories-of-the-alhambra/
Gizem,Item, 7.5,2019,https://asyafanatiklerim.com/dizi/item/
Gizem,Trap, 8.3,2019,https://asyafanatiklerim.com/dizi/trap/
Gizem,Priest, 7.3,2018,https://asyafanatiklerim.com/dizi/priest/
Gizem,Children of Nobody, 8.3,2018,https://asyafanatiklerim.com/dizi/children-of-nobody-tr/
Gizem,Room Nine, 7.4,2018,https://asyafanatiklerim.com/dizi/room-nine/
Gizem,Miss Ma Nemesis, 7.3,2018,https://asyafanatiklerim.com/dizi/miss-ma-nemesis/
Gizem,Smile Has Left Your Eyes, 9.2,2018,https://asyafanatiklerim.com/dizi/smile-has-left-your-eyes/
Komedi,Behind Every Star, 6.2,2022,https://asyafanatiklerim.com/dizi/behind-every-star/
Komedi,The Queen’s Umbrella, 8.9,2022,https://asyafanatiklerim.com/dizi/the-queens-umbrella/
Komedi,Glitch, 7.1,2022,https://asyafanatiklerim.com/dizi/glitch/
Komedi,Love Is for Suckers, 8.6,2022,https://asyafanatiklerim.com/dizi/love-is-for-suckers/
Komedi,Love in Contract, 8.5,2022,https://asyafanatiklerim.com/dizi/love-in-contract/
Komedi,One Dollar Lawyer, 9.1,2022,https://asyafanatiklerim.com/dizi/one-dollar-lawyer/
Komedi,Seasons of Blossom, 8.7,2022,https://asyafanatiklerim.com/dizi/seasons-of-blossom/
Komedi,Once Upon a Small Town, 8.5,2022,https://asyafanatiklerim.com/dizi/once-upon-a-small-town/
Komedi,The Law Cafe, 9.2,2022,https://asyafanatiklerim.com/dizi/the-law-cafe-tr/
Komedi,Unicorn, 7.4,2022,https://asyafanatiklerim.com/dizi/unicorn/
Komedi,Today’s Webtoon, 9.2,2022,https://asyafanatiklerim.com/dizi/todays-webtoon-tr/
Komedi,Café Minamdang, 9.2,2022,https://asyafanatiklerim.com/dizi/cafe-minamdang/
Komedi,Jinxed At First, 8.7,2022,https://asyafanatiklerim.com/dizi/jinxed-at-first-tr1/
Komedi,Cleaning Up, 8.1,2022,https://asyafanatiklerim.com/dizi/cleaning-up/
Komedi,Welcome to Wedding Hell, 8.1,2022,https://asyafanatiklerim.com/dizi/welcome-to-wedding-hell/
Komedi,Woori The Virgin, 7.6,2022,https://asyafanatiklerim.com/dizi/woori-the-virgin/
Komedi,Shooting Stars, 9.4,2022,https://asyafanatiklerim.com/dizi/shooting-stars/
Komedi,Crazy Love, 9,2022,https://asyafanatiklerim.com/dizi/crazy-love/
Komedi,A Business Proposal, 9.4,2022,https://asyafanatiklerim.com/dizi/a-business-proposal-tr/
Komedi,Ghost Doctor, 9.4,2022,https://asyafanatiklerim.com/dizi/ghost-doctor/
Romantik,Once Upon a Small Town, 8.5,2022,https://asyafanatiklerim.com/dizi/once-upon-a-small-town/
Romantik,The Law Cafe, 9.2,2022,https://asyafanatiklerim.com/dizi/the-law-cafe-tr/
Romantik,If You Wish Upon Me, 9.3,2022,https://asyafanatiklerim.com/dizi/if-you-wish-upon-me/
Romantik,Dear.M, 8.3,2022,https://asyafanatiklerim.com/dizi/dear-m-tr/
Romantik,Alchemy of Souls, 9.6,2022,https://asyafanatiklerim.com/dizi/alchemy-of-souls/
Romantik,Jinxed At First, 8.7,2022,https://asyafanatiklerim.com/dizi/jinxed-at-first-tr1/
Romantik,"Link: Eat, Love, Die", 9.1,2022,https://asyafanatiklerim.com/dizi/link-eat-love-die/
Romantik,Why Her?, 9.4,2022,https://asyafanatiklerim.com/dizi/why-her/
Romantik,Eve, 9.2,2022,https://asyafanatiklerim.com/dizi/eve-tr/
Romantik,Kiss Sixth Sense, 9.4,2022,https://asyafanatiklerim.com/dizi/kiss-sixth-sense/
Romantik,Welcome to Wedding Hell, 8.1,2022,https://asyafanatiklerim.com/dizi/welcome-to-wedding-hell/
Romantik,Woori The Virgin, 7.6,2022,https://asyafanatiklerim.com/dizi/woori-the-virgin/
Romantik,Bloody Heart, 8.8,2022,https://asyafanatiklerim.com/dizi/bloody-heart/
Romantik,Shooting Stars, 9.4,2022,https://asyafanatiklerim.com/dizi/shooting-stars/
Romantik,Love All Play, 9.3,2022,https://asyafanatiklerim.com/dizi/love-all-play/
Romantik,My Liberation Notes, 9.1,2022,https://asyafanatiklerim.com/dizi/my-liberation-notes-tr1/
Romantik,Our Blues, 9,2022,https://asyafanatiklerim.com/dizi/our-blues/
Romantik,Soundtrack #1, 9,2022,https://asyafanatiklerim.com/dizi/soundtrack-1/
Romantik,A Business Proposal, 9.4,2022,https://asyafanatiklerim.com/dizi/a-business-proposal-tr/
Romantik,Thirty-Nine, 8.8,2022,https://asyafanatiklerim.com/dizi/thirty-nine/
Dram,The Road: The Tragedy of One, 7.6,2021,https://asyafanatiklerim.com/dizi/the-road-the-tragedy-of-one-new/
Dram,The Witch’s Diner, 9,2021,https://asyafanatiklerim.com/dizi/the-witchs-diner-tr1/
Dram,Introverted Boss, 8.5,2017,https://asyafanatiklerim.com/dizi/introverted-boss/
Dram,You Are My Spring, 8.8,2021,https://asyafanatiklerim.com/dizi/you-are-my-spring/
Dram,The Devil Judge, 9.5,2021,https://asyafanatiklerim.com/dizi/the-devil-judge/
Dram,On The Verge Of Insanity, 8.2,2021,https://asyafanatiklerim.com/dizi/on-the-verge-of-insanity-v5/
Dram,So Not Worth It, 8.5,2021,https://asyafanatiklerim.com/dizi/so-not-worth-it/
Dram,Nevertheless, 8.7,2021,https://asyafanatiklerim.com/dizi/nevertheless-v11/
Dram,Voice 4, 9,2017,https://asyafanatiklerim.com/dizi/voice-4/
Dram,Monthly Magazine Home, 9,2021,https://asyafanatiklerim.com/dizi/monthly-magazine-home-v3/
Dram,Blue Spring From A Distance, 9.2,2021,https://asyafanatiklerim.com/dizi/blue-spring-from-a-distance-v7/
Dram,Ho-Goo’s Love, 7.3,2015,https://asyafanatiklerim.com/dizi/ho-goos-love/
Dram,Here’s My Plan, 8.8,2021,https://asyafanatiklerim.com/dizi/heres-my-plan-tr/
Dram,Move To Heaven, 9.1,2021,https://asyafanatiklerim.com/dizi/move-to-heaven-tr/
Dram,Doom at Your Service, 9.5,2021,https://asyafanatiklerim.com/dizi/doom-at-your-service-v2/
Dram,Mine, 8.7,2021,https://asyafanatiklerim.com/dizi/mine/
Dram,Imitation, 9.3,2021,https://asyafanatiklerim.com/dizi/imitation-tr/
Dram,Youth of May, 9.4,2021,https://asyafanatiklerim.com/dizi/youth-of-may-nw/
Dram,Bossam: Steal the Fate, 9.1,2021,https://asyafanatiklerim.com/dizi/bossam-steal-the-fate-v18/
Dram,Mouse: The Predator, 9.1,2021,https://asyafanatiklerim.com/dizi/mouse-the-predator/
Fantastik,Ghost Detective, 8.5,2018,https://asyafanatiklerim.com/dizi/ghost-detective/
Fantastik,The Masters Sun, 9.2,2013,https://asyafanatiklerim.com/dizi/the-masters-sun/
Fantastik,Lovely Horribly, 7.8,2018,https://asyafanatiklerim.com/dizi/lovely-horribly/
Fantastik,Black Knight, 8.2,2017,https://asyafanatiklerim.com/dizi/black-knight/
Fantastik,Familiar Wife, 8.8,2018,https://asyafanatiklerim.com/dizi/familiar-wife/
Fantastik,Meloholic, 7.5,2017,https://asyafanatiklerim.com/dizi/meloholic-v1/
Fantastik,Rampant, 9.2,"<span class=""flag"" style=""background-image: url(https://asyafanatiklerim.com/wp-content/themes/Dootv441/assets/img/flags/tr.png)"">",https://asyafanatiklerim.com/film/rampant/
Fantastik,Witch’s Love, 8,2018,https://asyafanatiklerim.com/dizi/witchs-love-v2/
Fantastik,That Man Oh Soo, 7.8,2018,https://asyafanatiklerim.com/dizi/that-man-oh-soo/
Fantastik,One More Time, 8.8,2016,https://asyafanatiklerim.com/dizi/one-more-time/
Fantastik,After the Show Ends, 8.2,2016,https://asyafanatiklerim.com/dizi/after-the-show-ends/
Fantastik,Kingdom, 9.1,2019,https://asyafanatiklerim.com/dizi/kingdom/
Fantastik,Spring Turns to Spring, 7,2019,https://asyafanatiklerim.com/dizi/spring-turns-to-spring/
Fantastik,"Coffee, Do Me a Favor", 7.4,2018,https://asyafanatiklerim.com/dizi/coffee-do-me-a-favor/
Fantastik,The Light in Your Eyes, 8.4,2019,https://asyafanatiklerim.com/dizi/the-light-in-your-eyes-v39/
Fantastik,Memories of the Alhambra, 9.1,2018,https://asyafanatiklerim.com/dizi/memories-of-the-alhambra/
Fantastik,Priest, 7.3,2018,https://asyafanatiklerim.com/dizi/priest/
Fantastik,Feel Good to Die, 7.7,2018,https://asyafanatiklerim.com/dizi/feel-good-to-die/
Fantastik,Tale of Fairy, 6.9,2018,https://asyafanatiklerim.com/dizi/tale-of-fairy/
Fantastik,When Time Stopped, 7.5,2018,https://asyafanatiklerim.com/dizi/when-time-stopped-nw/
Gizem,Terius Behind Me, 9,2018,https://asyafanatiklerim.com/dizi/terius-behind-me/
Komedi,Moonshine, 8.6,2021,https://asyafanatiklerim.com/dizi/moonshine-new/
Komedi,Our Beloved Summer, 9.2,2021,https://asyafanatiklerim.com/dizi/our-beloved-summer/
Komedi,Secret Royal Inspector Joy, 8.8,2021,https://asyafanatiklerim.com/dizi/secret-royal-inspector-joy/
Komedi,Let Me Be Your Knight, 8.8,2021,https://asyafanatiklerim.com/dizi/let-me-be-your-knight-news/
Komedi,Dali and Cocky Prince, 9.4,2021,https://asyafanatiklerim.com/dizi/dali-and-cocky-prince-v7/
Komedi,One the Woman, 8.8,2021,https://asyafanatiklerim.com/dizi/one-the-woman-v5/
Komedi,Yumi’s Cells, 9.1,2021,https://asyafanatiklerim.com/dizi/yumis-cells-tr/
Komedi,You Raise Me Up, 8.3,2021,https://asyafanatiklerim.com/dizi/you-raise-me-up-v2/
Komedi,Hometown Cha-Cha-Cha, 9.5,2021,https://asyafanatiklerim.com/dizi/hometown-cha-cha-cha-tr/
Komedi,Police University, 9.2,2021,https://asyafanatiklerim.com/dizi/police-university/
Komedi,Lie to Me, 8.3,2011,https://asyafanatiklerim.com/dizi/lie-to-me/
Komedi,Introverted Boss, 8.5,2017,https://asyafanatiklerim.com/dizi/introverted-boss/
Komedi,On The Verge Of Insanity, 8.2,2021,https://asyafanatiklerim.com/dizi/on-the-verge-of-insanity-v5/
Komedi,So Not Worth It, 8.5,2021,https://asyafanatiklerim.com/dizi/so-not-worth-it/
Komedi,Monthly Magazine Home, 9,2021,https://asyafanatiklerim.com/dizi/monthly-magazine-home-v3/
Komedi,Ho-Goo’s Love, 7.3,2015,https://asyafanatiklerim.com/dizi/ho-goos-love/
Komedi,My Roommate is A Gumiho, 9.3,2021,https://asyafanatiklerim.com/dizi/my-roommate-is-a-gumiho/
Komedi,Mad for Each Other, 9.3,2021,https://asyafanatiklerim.com/dizi/mad-for-each-other/
Komedi,Imitation, 9.3,2021,https://asyafanatiklerim.com/dizi/imitation-tr/
Komedi,So I Married an Anti-Fan, 9.2,2021,https://asyafanatiklerim.com/dizi/so-i-married-an-anti-fan-v5/
Romantik,Forecasting Love and Weather, 8.8,2022,https://asyafanatiklerim.com/dizi/forecasting-love-and-weather/
Romantik,Twenty-Five Twenty-One, 9.3,2022,https://asyafanatiklerim.com/dizi/twenty-five-twenty-one-tr/
Romantik,Rookie Cops, 9.1,2022,https://asyafanatiklerim.com/dizi/rookie-cops/
Romantik,The One and Only, 8.8,2021,https://asyafanatiklerim.com/dizi/the-one-and-only/
Romantik,Must You Go?, 7.3,2021,https://asyafanatiklerim.com/dizi/must-you-go/
Romantik,Moonshine, 8.6,2021,https://asyafanatiklerim.com/dizi/moonshine-new/
Romantik,Snowdrop, 9.4,2021,https://asyafanatiklerim.com/dizi/snowdrop/
Romantik,Bulgasal: Immortal Souls, 9.2,2021,https://asyafanatiklerim.com/dizi/bulgasal-immortal-souls/
Romantik,Our Beloved Summer, 9.2,2021,https://asyafanatiklerim.com/dizi/our-beloved-summer/
Romantik,School 2021, 8.7,2021,https://asyafanatiklerim.com/dizi/school-2021-new/
Romantik,Red Sleeve, 9.1,2021,https://asyafanatiklerim.com/dizi/red-sleeve-tr/
Romantik,"Now, We Are Breaking Up", 8.5,2021,https://asyafanatiklerim.com/dizi/now-we-are-breaking-up/
Romantik,Melancholia, 8.6,2021,https://asyafanatiklerim.com/dizi/melancholia/
Romantik,Let Me Be Your Knight, 8.8,2021,https://asyafanatiklerim.com/dizi/let-me-be-your-knight-news/
Romantik,More than Blue, 8.9,2021,https://asyafanatiklerim.com/dizi/more-than-blue/
Romantik,The King’s Affection, 8.9,2021,https://asyafanatiklerim.com/dizi/the-kings-affection/
Romantik,Dali and Cocky Prince, 9.4,2021,https://asyafanatiklerim.com/dizi/dali-and-cocky-prince-v7/
Romantik,One the Woman, 8.8,2021,https://asyafanatiklerim.com/dizi/one-the-woman-v5/
Romantik,Yumi’s Cells, 9.1,2021,https://asyafanatiklerim.com/dizi/yumis-cells-tr/
Romantik,You Raise Me Up, 8.3,2021,https://asyafanatiklerim.com/dizi/you-raise-me-up-v2/
Fantastik,While You Were Sleeping, 9.5,2017,https://asyafanatiklerim.com/dizi/while-you-were-sleeping-v6/
Fantastik,Be With You, 9.4,"<span class=""flag"" style=""background-image: url(https://asyafanatiklerim.com/wp-content/themes/Dootv441/assets/img/flags/tr.png)"">",https://asyafanatiklerim.com/film/be-with-you/
Fantastik,Goblin, 9.6,2016,https://asyafanatiklerim.com/dizi/goblin-v3/
Fantastik,Queen of the Ring, 8.8,2017,https://asyafanatiklerim.com/dizi/queen-of-the-ring-new/
Fantastik,Wonderful Nightmare, 9.1,2015,https://asyafanatiklerim.com/film/wonderful-nightmare/
Dram,Undercover, 8.6,2021,https://asyafanatiklerim.com/dizi/undercover-v7/
Dram,Law School, 9.5,2021,https://asyafanatiklerim.com/dizi/law-school-news/
Dram,Heartstrings, 9.1,2011,https://asyafanatiklerim.com/dizi/heartstrings-tr1/
Dram,Taxi Driver, 9.5,2021,https://asyafanatiklerim.com/dizi/taxi-driver-tr/
Dram,Fashion King, 7.9,2012,https://asyafanatiklerim.com/dizi/fashion-king/
Dram,Navillera, 9.2,2021,https://asyafanatiklerim.com/dizi/navillera/
Dram,Dr. Jin, 8.1,2012,https://asyafanatiklerim.com/dizi/dr-jin/
Dram,Designated Survivor: 60 Days, 8.8,2019,https://asyafanatiklerim.com/dizi/designated-survivor-60-days/
Dram,Chief of Staff, 7.7,2019,https://asyafanatiklerim.com/dizi/chief-of-staff/
Dram,Vincenzo, 9.5,2021,https://asyafanatiklerim.com/dizi/vincenzo-tr/
Dram,Beyond Evil, 9.1,2021,https://asyafanatiklerim.com/dizi/beyond-evil-nw1/
Dram,"Hello, Me!", 8.8,2021,https://asyafanatiklerim.com/dizi/hello-me-tr1/
Dram,Sisyphus: The Myth, 9.2,2021,https://asyafanatiklerim.com/dizi/sisyphus-the-myth-v12/
Dram,River Where the Moon Rises, 9.1,2021,https://asyafanatiklerim.com/dizi/river-where-the-moon-rises-v16/
Dram,A Taiwanese Tale of Two Cities, 6.9,2018,https://asyafanatiklerim.com/dizi/a-taiwanese-tale-of-two-cities/
Dram,Avengers Social Club, 8.8,2017,https://asyafanatiklerim.com/dizi/avengers-social-club/
Dram,Love Scene Number, 8.4,2021,https://asyafanatiklerim.com/dizi/love-scene-number-tr1/
Dram,L.U.C.A: The Beginning, 9,2021,https://asyafanatiklerim.com/dizi/l-u-c-a-the-beginning-v1/
Dram,Marriage Lyrics and Divorce Music, 8.1,2021,https://asyafanatiklerim.com/dizi/marriage-lyrics-and-divorce-music/
Dram,She Would Never Know, 9.1,2021,https://asyafanatiklerim.com/dizi/she-would-never-know-nw/
Romantik,Red Sky, 9.3,2021,https://asyafanatiklerim.com/dizi/red-sky-news/
Romantik,Hometown Cha-Cha-Cha, 9.5,2021,https://asyafanatiklerim.com/dizi/hometown-cha-cha-cha-tr/
Romantik,Check Out the Event, 8.1,2021,https://asyafanatiklerim.com/dizi/check-out-the-event/
Romantik,Police University, 9.2,2021,https://asyafanatiklerim.com/dizi/police-university/
Romantik,The Great Shaman Ga Doo Shim, 9,2021,https://asyafanatiklerim.com/dizi/the-great-shaman-ga-doo-shim-v3/
Romantik,Blue Birthday, 9.2,2021,https://asyafanatiklerim.com/dizi/blue-birthday-tr1/
Romantik,Lie to Me, 8.3,2011,https://asyafanatiklerim.com/dizi/lie-to-me/
Romantik,Introverted Boss, 8.5,2017,https://asyafanatiklerim.com/dizi/introverted-boss/
Romantik,You Are My Spring, 8.8,2021,https://asyafanatiklerim.com/dizi/you-are-my-spring/
Romantik,On The Verge Of Insanity, 8.2,2021,https://asyafanatiklerim.com/dizi/on-the-verge-of-insanity-v5/
Romantik,So Not Worth It, 8.5,2021,https://asyafanatiklerim.com/dizi/so-not-worth-it/
Romantik,Nevertheless, 8.7,2021,https://asyafanatiklerim.com/dizi/nevertheless-v11/
Romantik,Monthly Magazine Home, 9,2021,https://asyafanatiklerim.com/dizi/monthly-magazine-home-v3/
Romantik,Blue Spring From A Distance, 9.2,2021,https://asyafanatiklerim.com/dizi/blue-spring-from-a-distance-v7/
Romantik,Ho-Goo’s Love, 7.3,2015,https://asyafanatiklerim.com/dizi/ho-goos-love/
Romantik,My Roommate is A Gumiho, 9.3,2021,https://asyafanatiklerim.com/dizi/my-roommate-is-a-gumiho/
